vehicle_id,vehicle_type,vehicle_desc,make_id,make_name,make_type,model_year,color,date_stolen,year_stolen,month_stolen,location_id,region,country,population,density,area
2099,Stationwagon,IMPREZA,610,Subaru,Standard,2000,White,2022-01-01,2022,January,109,Wellington,New Zealand,543500,67.52,8049.467
2107,Stationwagon,LEGACY,610,Subaru,Standard,2002,Silver,2022-02-15,2022,Feburary,109,Wellington,New Zealand,543500,67.52,8049.467
2114,Stationwagon,IMPREZA,610,Subaru,Standard,2001,Blue,2021-12-05,2021,December,109,Wellington,New Zealand,543500,67.52,8049.467
2131,Stationwagon,LEGACY,610,Subaru,Standard,2000,White,2021-12-12,2021,December,109,Wellington,New Zealand,543500,67.52,8049.467
2147,Stationwagon,FORESTER,610,Subaru,Standard,2008,White,2021-12-27,2021,December,109,Wellington,New Zealand,543500,67.52,8049.467
2302,Stationwagon,FORESTER,610,Subaru,Standard,2002,Black,2021-11-28,2021,November,109,Wellington,New Zealand,543500,67.52,8049.467
2385,Saloon,LEGACY,610,Subaru,Standard,2003,Blue,2021-12-17,2021,December,109,Wellington,New Zealand,543500,67.52,8049.467
2387,Hatchback,IMPREZA,610,Subaru,Standard,1998,Black,2022-03-17,2022,March,109,Wellington,New Zealand,543500,67.52,8049.467
2388,Stationwagon,LEGACY,610,Subaru,Standard,2002,Silver,2021-12-28,2021,December,109,Wellington,New Zealand,543500,67.52,8049.467
2410,Stationwagon,FORESTER,610,Subaru,Standard,2005,Silver,2022-01-27,2022,January,109,Wellington,New Zealand,543500,67.52,8049.467
2470,Stationwagon,LEGACY,610,Subaru,Standard,2005,Black,2022-03-27,2022,March,109,Wellington,New Zealand,543500,67.52,8049.467
2607,Saloon,LEGACY,610,Subaru,Standard,2002,Silver,2022-01-28,2022,January,109,Wellington,New Zealand,543500,67.52,8049.467
2746,Saloon,IMPREZA,610,Subaru,Standard,2000,White,2022-03-12,2022,March,109,Wellington,New Zealand,543500,67.52,8049.467
2756,Stationwagon,FORESTER,610,Subaru,Standard,2005,Green,2022-02-24,2022,Feburary,109,Wellington,New Zealand,543500,67.52,8049.467
2808,Stationwagon,IMPREZA,610,Subaru,Standard,2000,Red,2021-10-27,2021,October,109,Wellington,New Zealand,543500,67.52,8049.467
2947,Stationwagon,IMPREZA,610,Subaru,Standard,1998,Black,2022-02-28,2022,Feburary,109,Wellington,New Zealand,543500,67.52,8049.467
2979,Stationwagon,FORESTER,610,Subaru,Standard,2005,Red,2022-03-28,2022,March,109,Wellington,New Zealand,543500,67.52,8049.467
3218,Stationwagon,LEGACY,610,Subaru,Standard,2009,Blue,2022-02-26,2022,Feburary,109,Wellington,New Zealand,543500,67.52,8049.467
3341,Stationwagon,FORESTER,610,Subaru,Standard,2007,Grey,2022-03-14,2022,March,109,Wellington,New Zealand,543500,67.52,8049.467
3433,Hatchback,IMPREZA,610,Subaru,Standard,2009,Grey,2021-10-11,2021,October,109,Wellington,New Zealand,543500,67.52,8049.467
3502,Saloon,LEGACY,610,Subaru,Standard,2002,Blue,2022-02-14,2022,Feburary,109,Wellington,New Zealand,543500,67.52,8049.467
3578,Hatchback,IMPREZA,610,Subaru,Standard,1995,Silver,2021-11-30,2021,November,109,Wellington,New Zealand,543500,67.52,8049.467
3895,Saloon,IMPREZA,610,Subaru,Standard,1993,White,2022-02-05,2022,Feburary,109,Wellington,New Zealand,543500,67.52,8049.467
4308,Stationwagon,FORESTER,610,Subaru,Standard,1998,Red,2022-03-26,2022,March,109,Wellington,New Zealand,543500,67.52,8049.467
3564,Hatchback,CHARADE,531,Daihatsu,Standard,1998,Silver,2022-01-31,2022,January,109,Wellington,New Zealand,543500,67.52,8049.467
1058,Hatchback,GOLF,633,Volkswagen,Standard,1998,Silver,2022-03-13,2022,March,109,Wellington,New Zealand,543500,67.52,8049.467
2650,Hatchback,GOLF,633,Volkswagen,Standard,2006,Black,2022-03-17,2022,March,109,Wellington,New Zealand,543500,67.52,8049.467
860,Roadbike,CLASSIC,601,Royal Enfield,Standard,2017,Green,2022-01-07,2022,January,109,Wellington,New Zealand,543500,67.52,8049.467
1332,Roadbike,502C,510,Benelli,Standard,2021,Black,2021-10-20,2021,October,109,Wellington,New Zealand,543500,67.52,8049.467
1543,Hatchback,307,592,Peugeot,Standard,2005,Black,2022-04-02,2022,April,109,Wellington,New Zealand,543500,67.52,8049.467
1229,Moped,V50,567,Lambretta,Standard,2020,Black,2022-01-28,2022,January,109,Wellington,New Zealand,543500,67.52,8049.467
1275,Moped,2X2ADV,627,Ubco,Standard,2021,White,2022-03-26,2022,March,109,Wellington,New Zealand,543500,67.52,8049.467
2204,Stationwagon,RANGE ROVER,568,Land Rover,Luxury,2006,Black,2021-10-14,2021,October,109,Wellington,New Zealand,543500,67.52,8049.467
2194,Hatchback,C3,524,Citroen,Standard,2010,Blue,2022-03-31,2022,March,109,Wellington,New Zealand,543500,67.52,8049.467
2848,Stationwagon,NITRO,534,Dodge,Standard,2008,Silver,2022-02-25,2022,Feburary,109,Wellington,New Zealand,543500,67.52,8049.467
11,Trailer,HOMEBUILT,623,Trailer,Standard,2018,Silver,2021-10-15,2021,October,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
26,Trailer,EASY TILT,623,Trailer,Standard,2017,Silver,2022-03-04,2022,March,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
60,Trailer,OLEARY,623,Trailer,Standard,1983,Red,2022-01-02,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
123,Trailer,ENSOL TANKER,623,Trailer,Standard,2019,Silver,2022-02-28,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
133,Trailer,ENSOL TANKER,623,Trailer,Standard,2022,Silver,2022-04-01,2022,April,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
225,Trailer,HOMEBUILT,623,Trailer,Standard,2019,Silver,2022-01-26,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
230,Trailer - Heavy,LOCAL,623,Trailer,Standard,1976,Silver,2022-01-22,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
233,Trailer,HOMEMADE,623,Trailer,Standard,2019,Silver,2021-12-06,2021,December,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
243,Trailer,DOMESTIC TRAILER,623,Trailer,Standard,2001,Silver,2022-01-13,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
255,Trailer,OLEARY,623,Trailer,Standard,1997,Silver,2022-04-04,2022,April,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
257,Trailer,CONCEPT,623,Trailer,Standard,2017,Silver,2021-10-28,2021,October,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
322,Trailer,DOMESTIC TRAILER,623,Trailer,Standard,2020,Silver,2021-11-01,2021,November,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
326,Trailer,TUFF,623,Trailer,Standard,2020,Silver,2021-12-13,2021,December,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
356,Trailer,TRAYLA,623,Trailer,Standard,2020,Silver,2022-02-17,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
390,Trailer,HOMEMADE,623,Trailer,Standard,1980,Grey,2022-02-22,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
418,Trailer,TUFF,623,Trailer,Standard,2020,Silver,2022-01-25,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
443,Trailer,LOCAL,623,Trailer,Standard,1972,Blue,2021-12-07,2021,December,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
481,Trailer,BUNNINGS,623,Trailer,Standard,2008,Silver,2022-02-24,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
520,Trailer,HEAVEN171H,623,Trailer,Standard,2021,Silver,2021-11-15,2021,November,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
540,Trailer,HOMEBUILT,623,Trailer,Standard,2017,Silver,2022-04-05,2022,April,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
543,Trailer,CAR DOLLY,623,Trailer,Standard,2017,Silver,2021-10-27,2021,October,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
601,Boat Trailer,JETSKI,623,Trailer,Standard,2018,Silver,2022-01-30,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
613,Trailer,HOMEBUILT,623,Trailer,Standard,2018,Grey,2021-12-14,2021,December,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
4078,Trailer - Heavy,ATLAS COPCO XAS97,623,Trailer,Standard,2011,Yellow,2022-02-04,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
4156,Trailer,TRAYLA,623,Trailer,Standard,2012,Silver,2022-01-14,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
4203,Boat Trailer,MACKAY,623,Trailer,Standard,2005,Grey,2021-12-29,2021,December,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
4418,Trailer,HUSSIE,623,Trailer,Standard,2014,Silver,2022-02-19,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
936,Roadbike,YZF,636,Yamaha,Standard,2015,Blue,2021-10-25,2021,October,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1266,Roadbike,MT03LA,636,Yamaha,Standard,2021,Grey,2022-03-06,2022,March,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1305,Roadbike,YZF-R3A,636,Yamaha,Standard,2021,Black,2022-02-20,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
4124,Trailer,BRENT SMITH TRAILERS,538,Factory Built,Standard,2011,Silver,2022-03-28,2022,March,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1063,Stationwagon,ODYSSEY,550,Honda,Standard,1996,Blue,2022-02-22,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1753,Saloon,CIVIC,550,Honda,Standard,1997,Silver,2022-02-11,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
2075,Stationwagon,ODYSSEY,550,Honda,Standard,1998,Blue,2021-12-20,2021,December,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
2086,Stationwagon,CRV,550,Honda,Standard,1997,Silver,2022-02-21,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
2413,Stationwagon,CRV,550,Honda,Standard,1996,Purple,2022-04-02,2022,April,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
3131,Stationwagon,STREAM,550,Honda,Standard,2006,Brown,2022-02-09,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
3443,Hatchback,CROSSROAD,550,Honda,Standard,2007,White,2022-03-31,2022,March,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
3692,Hatchback,FIT,550,Honda,Standard,2008,Blue,2022-02-18,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
3946,Saloon,ACCORD,550,Honda,Standard,2012,Grey,2022-04-05,2022,April,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
4100,Saloon,ACCORD LX MAN,550,Honda,Standard,1992,Red,2022-02-17,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
4479,Light Van,ODYSSEY,550,Honda,Standard,2000,Red,2022-01-11,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1532,Stationwagon,ESCUDO,611,Suzuki,Standard,1994,Red,2022-02-07,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1637,Stationwagon,GRAND VITARA,611,Suzuki,Standard,2006,Silver,2021-12-25,2021,December,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
2505,Hatchback,SWIFT,611,Suzuki,Standard,2005,Silver,2022-01-14,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
3069,Hatchback,SX4,611,Suzuki,Standard,2009,White,2022-03-23,2022,March,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
3423,Hatchback,SWIFT,611,Suzuki,Standard,2007,Red,2022-02-20,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
203,Roadbike,SPEEDTRIPLE,625,Triumph,Standard,2004,Red,2022-02-10,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
515,Trailer,TRAILER,549,Homebuilt,Standard,2021,Black,2022-03-04,2022,March,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
3983,Trailer,COBRA,549,Homebuilt,Standard,1993,Blue,2022-01-23,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1079,Utility,COURIER,540,Ford,Standard,2003,White,2022-01-10,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1124,Saloon,FALCON,540,Ford,Standard,2003,Red,2021-12-02,2021,December,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1437,Stationwagon,TERRITORY,540,Ford,Standard,2004,Blue,2022-04-02,2022,April,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1959,Utility,COURIER,540,Ford,Standard,2005,Blue,2022-01-18,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
2351,Utility,RANGER,540,Ford,Standard,2011,Red,2021-12-05,2021,December,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
2370,Hatchback,MONDEO,540,Ford,Standard,2012,Grey,2022-02-07,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
4103,Hatchback,FESTIVA 1.3XL 3DR,540,Ford,Standard,1992,Blue,2022-03-24,2022,March,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
4223,Utility,COURIER,540,Ford,Standard,1996,White,2022-01-23,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
3889,Saloon,530I,512,BMW,Luxury,2005,White,2022-03-21,2022,March,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
3951,Saloon,650I,512,BMW,Luxury,2007,Black,2022-01-29,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
4489,Sports Car,328CI,512,BMW,Luxury,2000,Brown,2022-01-11,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1038,Hatchback,PULSAR,587,Nissan,Standard,1996,Silver,2022-01-10,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1060,Saloon,MAXIMA,587,Nissan,Standard,2003,Green,2022-04-04,2022,April,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1072,Utility,NAVARA,587,Nissan,Standard,2003,Blue,2022-02-11,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1201,Saloon,CEFIRO,587,Nissan,Standard,1995,Purple,2021-10-18,2021,October,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1450,Stationwagon,TERRANO,587,Nissan,Standard,1996,Black,2021-10-11,2021,October,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1703,Stationwagon,PRIMERA,587,Nissan,Standard,1997,Silver,2022-01-02,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1983,Utility,NAVARA,587,Nissan,Standard,2008,Silver,2022-02-23,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
2247,Stationwagon,WINGROAD,587,Nissan,Standard,2002,Silver,2021-11-15,2021,November,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
2325,Saloon,BLUEBIRD,587,Nissan,Standard,2005,Grey,2021-11-15,2021,November,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
2541,Utility,NAVARA,587,Nissan,Standard,1991,Blue,2022-01-08,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
3026,Stationwagon,AD,587,Nissan,Standard,2008,White,2022-01-27,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
3198,Saloon,SKYLINE,587,Nissan,Standard,2006,Silver,2021-10-28,2021,October,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
3550,Saloon,SKYLINE,587,Nissan,Standard,1996,Black,2022-03-02,2022,March,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
4039,Saloon,SENTRA,587,Nissan,Standard,1990,Silver,2021-10-18,2021,October,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
4194,Stationwagon,SAFARI,587,Nissan,Standard,1988,Black,2022-01-10,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
4276,Saloon,MAXIMA,587,Nissan,Standard,1997,Red,2021-11-05,2021,November,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
229,Caravan,DIPLOMAT,525,Classic,Standard,1979,Blue,2022-01-28,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
485,Trailer,844X,562,Kea,Standard,2008,Silver,2022-03-09,2022,March,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
3722,Trailer - Heavy,TRAILER,597,Reid,Standard,2009,White,2022-03-10,2022,March,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1488,Stationwagon,FAMILIA,576,Mazda,Standard,1998,Red,2022-01-25,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1669,Hatchback,MAZDA6,576,Mazda,Standard,2006,Silver,2022-01-12,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1692,Utility,BOUNTY,576,Mazda,Standard,2006,Silver,2022-04-02,2022,April,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1848,Hatchback,DEMIO,576,Mazda,Standard,1999,White,2022-03-03,2022,March,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1880,Utility,B2000,576,Mazda,Standard,1989,White,2022-01-06,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1894,Stationwagon,MAZDA6,576,Mazda,Standard,2007,Gold,2022-03-23,2022,March,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
2217,Saloon,ATENZA,576,Mazda,Standard,2003,Silver,2021-10-08,2021,October,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
2326,Saloon,ATENZA,576,Mazda,Standard,2003,Silver,2022-01-15,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
2887,Saloon,RX-8,576,Mazda,Standard,2006,Red,2021-12-31,2021,December,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
2945,Hatchback,MAZDA3,576,Mazda,Standard,2013,White,2022-03-06,2022,March,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
3312,Utility,BT-50,576,Mazda,Standard,2008,White,2021-10-21,2021,October,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
3650,Stationwagon,FAMILIA,576,Mazda,Standard,1999,Black,2022-02-02,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
986,Roadbike,GT,554,Hyosung,Standard,2008,Black,2022-02-24,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1076,Saloon,CAVALIER,619,Toyota,Standard,2000,White,2021-11-26,2021,November,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1172,Stationwagon,CALDINA,619,Toyota,Standard,1996,Green,2022-01-19,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1356,Light Van,HIACE,619,Toyota,Standard,2004,White,2022-02-28,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1413,Light Van,HIACE,619,Toyota,Standard,1998,White,2022-02-06,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1485,Light Van,HIACE,619,Toyota,Standard,1996,White,2022-01-27,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1665,Utility,HILUX,619,Toyota,Standard,2006,White,2022-03-21,2022,March,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1825,Light Van,HIACE,619,Toyota,Standard,1999,Blue,2021-10-19,2021,October,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
2407,Utility,HILUX,619,Toyota,Standard,2012,White,2022-03-28,2022,March,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
2525,Utility,HILUX,619,Toyota,Standard,2013,White,2021-11-24,2021,November,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
2782,Saloon,CAMRY,619,Toyota,Standard,2002,Red,2022-04-02,2022,April,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
2784,Hatchback,BLADE,619,Toyota,Standard,2007,Black,2021-12-25,2021,December,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
2896,Saloon,ARISTO,619,Toyota,Standard,1998,Grey,2022-02-11,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
3291,Stationwagon,HILUX,619,Toyota,Standard,1992,Black,2022-03-04,2022,March,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
3351,Saloon,MARKX,619,Toyota,Standard,2006,Black,2022-03-04,2022,March,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
3704,Utility,HILUX,619,Toyota,Standard,2020,White,2022-02-08,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
3749,Stationwagon,AQUA,619,Toyota,Standard,2014,Blue,2022-02-18,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
4218,Saloon,CHASER,619,Toyota,Standard,1998,Black,2021-12-22,2021,December,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
4343,Stationwagon,CALDINA,619,Toyota,Standard,1996,Blue,2022-01-04,2022,January,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1284,Moped,B-UNO,590,Over,Standard,2020,White,2021-12-04,2021,December,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1098,Saloon,DIAMANTE,580,Mitsubishi,Standard,2003,White,2021-11-24,2021,November,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1112,Saloon,LANCER,580,Mitsubishi,Standard,2003,Silver,2022-03-20,2022,March,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
1351,Utility,TRITON,580,Mitsubishi,Standard,2004,Blue,2022-03-06,2022,March,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
2366,Stationwagon,AIRTREK,580,Mitsubishi,Standard,2002,Black,2022-02-24,2022,Feburary,108,Manawatū-Whanganui,New Zealand,258200,11.62,22220.31
